week_start,weekly_arrivals,scenario,seed,stage
2024-01-01,2,ALL_BASELINE,1,ref_to_mri
2024-01-08,7,ALL_BASELINE,1,ref_to_mri
2024-01-15,6,ALL_BASELINE,1,ref_to_mri
2024-01-22,6,ALL_BASELINE,1,ref_to_mri
2024-01-29,5,ALL_BASELINE,1,ref_to_mri
2024-02-05,8,ALL_BASELINE,1,ref_to_mri
2024-02-12,6,ALL_BASELINE,1,ref_to_mri
2024-02-19,8,ALL_BASELINE,1,ref_to_mri
2024-02-26,5,ALL_BASELINE,1,ref_to_mri
2024-03-04,7,ALL_BASELINE,1,ref_to_mri
2024-03-11,2,ALL_BASELINE,1,ref_to_mri
2024-03-18,8,ALL_BASELINE,1,ref_to_mri
2024-04-01,8,ALL_BASELINE,1,ref_to_mri
2024-04-08,8,ALL_BASELINE,1,ref_to_mri
2024-04-15,7,ALL_BASELINE,1,ref_to_mri
2024-04-22,6,ALL_BASELINE,1,ref_to_mri
2024-04-29,3,ALL_BASELINE,1,ref_to_mri
2024-05-06,6,ALL_BASELINE,1,ref_to_mri
2024-05-13,6,ALL_BASELINE,1,ref_to_mri
2024-05-20,6,ALL_BASELINE,1,ref_to_mri
2024-05-27,3,ALL_BASELINE,1,ref_to_mri
2024-06-03,7,ALL_BASELINE,1,ref_to_mri
2024-06-10,2,ALL_BASELINE,1,ref_to_mri
2024-06-17,4,ALL_BASELINE,1,ref_to_mri
2024-06-24,2,ALL_BASELINE,1,ref_to_mri
2024-07-01,4,ALL_BASELINE,1,ref_to_mri
2024-07-08,7,ALL_BASELINE,1,ref_to_mri
2024-07-15,7,ALL_BASELINE,1,ref_to_mri
2024-07-22,3,ALL_BASELINE,1,ref_to_mri
2024-07-29,7,ALL_BASELINE,1,ref_to_mri
2024-08-05,2,ALL_BASELINE,1,ref_to_mri
2024-08-12,2,ALL_BASELINE,1,ref_to_mri
2024-08-19,7,ALL_BASELINE,1,ref_to_mri
2024-08-26,3,ALL_BASELINE,1,ref_to_mri
2024-09-02,4,ALL_BASELINE,1,ref_to_mri
2024-09-09,8,ALL_BASELINE,1,ref_to_mri
2024-09-16,9,ALL_BASELINE,1,ref_to_mri
2024-09-23,4,ALL_BASELINE,1,ref_to_mri
2024-09-30,6,ALL_BASELINE,1,ref_to_mri
2024-10-07,4,ALL_BASELINE,1,ref_to_mri
2024-10-14,6,ALL_BASELINE,1,ref_to_mri
2024-10-21,4,ALL_BASELINE,1,ref_to_mri
2024-10-28,3,ALL_BASELINE,1,ref_to_mri
2024-11-04,6,ALL_BASELINE,1,ref_to_mri
2024-11-11,3,ALL_BASELINE,1,ref_to_mri
2024-11-18,12,ALL_BASELINE,1,ref_to_mri
2024-11-25,3,ALL_BASELINE,1,ref_to_mri
2024-12-02,8,ALL_BASELINE,1,ref_to_mri
2024-12-09,1,ALL_BASELINE,1,ref_to_mri
2024-12-16,5,ALL_BASELINE,1,ref_to_mri
2024-12-23,5,ALL_BASELINE,1,ref_to_mri
2024-12-30,7,ALL_BASELINE,1,ref_to_mri
2024-01-22,3,ALL_BASELINE,1,mri_to_report
2024-01-29,3,ALL_BASELINE,1,mri_to_report
2024-02-05,9,ALL_BASELINE,1,mri_to_report
2024-02-12,3,ALL_BASELINE,1,mri_to_report
2024-02-19,8,ALL_BASELINE,1,mri_to_report
2024-02-26,7,ALL_BASELINE,1,mri_to_report
2024-03-04,5,ALL_BASELINE,1,mri_to_report
2024-03-11,3,ALL_BASELINE,1,mri_to_report
2024-03-18,5,ALL_BASELINE,1,mri_to_report
2024-03-25,7,ALL_BASELINE,1,mri_to_report
2024-04-01,7,ALL_BASELINE,1,mri_to_report
2024-04-08,6,ALL_BASELINE,1,mri_to_report
2024-04-15,3,ALL_BASELINE,1,mri_to_report
2024-04-22,9,ALL_BASELINE,1,mri_to_report
2024-04-29,3,ALL_BASELINE,1,mri_to_report
2024-05-06,6,ALL_BASELINE,1,mri_to_report
2024-05-13,5,ALL_BASELINE,1,mri_to_report
2024-05-20,8,ALL_BASELINE,1,mri_to_report
2024-05-27,6,ALL_BASELINE,1,mri_to_report
2024-06-03,10,ALL_BASELINE,1,mri_to_report
2024-06-10,2,ALL_BASELINE,1,mri_to_report
2024-06-17,7,ALL_BASELINE,1,mri_to_report
2024-06-24,2,ALL_BASELINE,1,mri_to_report
2024-07-01,7,ALL_BASELINE,1,mri_to_report
2024-07-15,5,ALL_BASELINE,1,mri_to_report
2024-07-22,4,ALL_BASELINE,1,mri_to_report
2024-07-29,9,ALL_BASELINE,1,mri_to_report
2024-08-05,2,ALL_BASELINE,1,mri_to_report
2024-08-12,6,ALL_BASELINE,1,mri_to_report
2024-08-19,4,ALL_BASELINE,1,mri_to_report
2024-08-26,4,ALL_BASELINE,1,mri_to_report
2024-09-02,2,ALL_BASELINE,1,mri_to_report
2024-09-09,4,ALL_BASELINE,1,mri_to_report
2024-09-16,7,ALL_BASELINE,1,mri_to_report
2024-09-23,4,ALL_BASELINE,1,mri_to_report
2024-09-30,3,ALL_BASELINE,1,mri_to_report
2024-10-07,12,ALL_BASELINE,1,mri_to_report
2024-10-14,4,ALL_BASELINE,1,mri_to_report
2024-10-21,5,ALL_BASELINE,1,mri_to_report
2024-10-28,4,ALL_BASELINE,1,mri_to_report
2024-11-04,4,ALL_BASELINE,1,mri_to_report
2024-11-11,4,ALL_BASELINE,1,mri_to_report
2024-11-18,5,ALL_BASELINE,1,mri_to_report
2024-11-25,5,ALL_BASELINE,1,mri_to_report
2024-12-02,7,ALL_BASELINE,1,mri_to_report
2024-12-09,4,ALL_BASELINE,1,mri_to_report
2024-12-16,9,ALL_BASELINE,1,mri_to_report
2024-12-23,5,ALL_BASELINE,1,mri_to_report
2024-12-30,3,ALL_BASELINE,1,mri_to_report
2024-01-29,3,ALL_BASELINE,1,report_to_biopmdt
2024-02-05,5,ALL_BASELINE,1,report_to_biopmdt
2024-02-12,6,ALL_BASELINE,1,report_to_biopmdt
2024-02-19,5,ALL_BASELINE,1,report_to_biopmdt
2024-02-26,3,ALL_BASELINE,1,report_to_biopmdt
2024-03-04,9,ALL_BASELINE,1,report_to_biopmdt
2024-03-11,7,ALL_BASELINE,1,report_to_biopmdt
2024-03-18,2,ALL_BASELINE,1,report_to_biopmdt
2024-03-25,7,ALL_BASELINE,1,report_to_biopmdt
2024-04-01,5,ALL_BASELINE,1,report_to_biopmdt
2024-04-08,8,ALL_BASELINE,1,report_to_biopmdt
2024-04-15,8,ALL_BASELINE,1,report_to_biopmdt
2024-04-22,2,ALL_BASELINE,1,report_to_biopmdt
2024-04-29,8,ALL_BASELINE,1,report_to_biopmdt
2024-05-06,4,ALL_BASELINE,1,report_to_biopmdt
2024-05-13,3,ALL_BASELINE,1,report_to_biopmdt
2024-05-20,9,ALL_BASELINE,1,report_to_biopmdt
2024-05-27,3,ALL_BASELINE,1,report_to_biopmdt
2024-06-03,9,ALL_BASELINE,1,report_to_biopmdt
2024-06-10,7,ALL_BASELINE,1,report_to_biopmdt
2024-06-17,4,ALL_BASELINE,1,report_to_biopmdt
2024-06-24,7,ALL_BASELINE,1,report_to_biopmdt
2024-07-01,4,ALL_BASELINE,1,report_to_biopmdt
2024-07-08,4,ALL_BASELINE,1,report_to_biopmdt
2024-07-15,2,ALL_BASELINE,1,report_to_biopmdt
2024-07-22,4,ALL_BASELINE,1,report_to_biopmdt
2024-07-29,7,ALL_BASELINE,1,report_to_biopmdt
2024-08-05,7,ALL_BASELINE,1,report_to_biopmdt
2024-08-12,2,ALL_BASELINE,1,report_to_biopmdt
2024-08-19,4,ALL_BASELINE,1,report_to_biopmdt
2024-08-26,8,ALL_BASELINE,1,report_to_biopmdt
2024-09-02,1,ALL_BASELINE,1,report_to_biopmdt
2024-09-09,4,ALL_BASELINE,1,report_to_biopmdt
2024-09-16,3,ALL_BASELINE,1,report_to_biopmdt
2024-09-23,4,ALL_BASELINE,1,report_to_biopmdt
2024-09-30,7,ALL_BASELINE,1,report_to_biopmdt
2024-10-07,6,ALL_BASELINE,1,report_to_biopmdt
2024-10-14,6,ALL_BASELINE,1,report_to_biopmdt
2024-10-21,6,ALL_BASELINE,1,report_to_biopmdt
2024-10-28,2,ALL_BASELINE,1,report_to_biopmdt
2024-11-04,7,ALL_BASELINE,1,report_to_biopmdt
2024-11-11,6,ALL_BASELINE,1,report_to_biopmdt
2024-11-18,4,ALL_BASELINE,1,report_to_biopmdt
2024-11-25,3,ALL_BASELINE,1,report_to_biopmdt
2024-12-02,8,ALL_BASELINE,1,report_to_biopmdt
2024-12-09,6,ALL_BASELINE,1,report_to_biopmdt
2024-12-16,6,ALL_BASELINE,1,report_to_biopmdt
2024-12-23,7,ALL_BASELINE,1,report_to_biopmdt
2024-12-30,2,ALL_BASELINE,1,report_to_biopmdt
2024-02-05,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-02-12,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-02-19,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-02-26,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-03-04,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-03-11,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-03-18,1,ALL_BASELINE,1,biopmdt_to_biopsy
2024-03-25,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-04-01,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-04-08,8,ALL_BASELINE,1,biopmdt_to_biopsy
2024-04-15,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-04-22,5,ALL_BASELINE,1,biopmdt_to_biopsy
2024-04-29,1,ALL_BASELINE,1,biopmdt_to_biopsy
2024-05-06,5,ALL_BASELINE,1,biopmdt_to_biopsy
2024-05-13,1,ALL_BASELINE,1,biopmdt_to_biopsy
2024-05-27,6,ALL_BASELINE,1,biopmdt_to_biopsy
2024-06-03,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-06-10,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-06-17,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-06-24,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-07-01,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-07-08,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-07-15,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-07-22,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-07-29,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-08-05,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-08-12,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-08-19,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-08-26,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-09-02,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-09-09,1,ALL_BASELINE,1,biopmdt_to_biopsy
2024-09-16,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-09-23,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-09-30,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-10-07,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-10-14,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-10-21,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-10-28,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-11-04,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-11-11,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-11-18,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-11-25,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-12-02,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-12-09,2,ALL_BASELINE,1,biopmdt_to_biopsy
2024-12-16,3,ALL_BASELINE,1,biopmdt_to_biopsy
2024-12-23,1,ALL_BASELINE,1,biopmdt_to_biopsy
2024-12-30,4,ALL_BASELINE,1,biopmdt_to_biopsy
2024-02-26,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-03-04,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-03-11,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-03-18,1,ALL_BASELINE,1,biopsy_to_pathrep
2024-03-25,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-04-01,1,ALL_BASELINE,1,biopsy_to_pathrep
2024-04-08,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-04-15,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-04-22,7,ALL_BASELINE,1,biopsy_to_pathrep
2024-04-29,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-05-06,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-05-13,4,ALL_BASELINE,1,biopsy_to_pathrep
2024-05-20,4,ALL_BASELINE,1,biopsy_to_pathrep
2024-05-27,4,ALL_BASELINE,1,biopsy_to_pathrep
2024-06-03,1,ALL_BASELINE,1,biopsy_to_pathrep
2024-06-17,4,ALL_BASELINE,1,biopsy_to_pathrep
2024-06-24,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-07-01,4,ALL_BASELINE,1,biopsy_to_pathrep
2024-07-08,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-07-15,5,ALL_BASELINE,1,biopsy_to_pathrep
2024-07-22,1,ALL_BASELINE,1,biopsy_to_pathrep
2024-07-29,4,ALL_BASELINE,1,biopsy_to_pathrep
2024-08-05,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-08-12,6,ALL_BASELINE,1,biopsy_to_pathrep
2024-08-19,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-08-26,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-09-02,6,ALL_BASELINE,1,biopsy_to_pathrep
2024-09-09,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-09-16,1,ALL_BASELINE,1,biopsy_to_pathrep
2024-09-23,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-09-30,4,ALL_BASELINE,1,biopsy_to_pathrep
2024-10-07,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-10-14,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-10-21,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-11-04,1,ALL_BASELINE,1,biopsy_to_pathrep
2024-11-11,6,ALL_BASELINE,1,biopsy_to_pathrep
2024-11-18,1,ALL_BASELINE,1,biopsy_to_pathrep
2024-11-25,5,ALL_BASELINE,1,biopsy_to_pathrep
2024-12-02,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-12-09,3,ALL_BASELINE,1,biopsy_to_pathrep
2024-12-16,6,ALL_BASELINE,1,biopsy_to_pathrep
2024-12-23,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-12-30,2,ALL_BASELINE,1,biopsy_to_pathrep
2024-03-04,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-03-11,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-03-18,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-03-25,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-04-08,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-04-15,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-04-22,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-04-29,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-05-06,4,ALL_BASELINE,1,pathrep_to_treatmdt
2024-05-13,4,ALL_BASELINE,1,pathrep_to_treatmdt
2024-05-20,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-06-03,4,ALL_BASELINE,1,pathrep_to_treatmdt
2024-06-10,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-06-24,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-07-01,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-07-08,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-07-15,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-07-22,4,ALL_BASELINE,1,pathrep_to_treatmdt
2024-07-29,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-08-05,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-08-12,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-08-19,5,ALL_BASELINE,1,pathrep_to_treatmdt
2024-08-26,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-09-02,3,ALL_BASELINE,1,pathrep_to_treatmdt
2024-09-09,4,ALL_BASELINE,1,pathrep_to_treatmdt
2024-09-16,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-09-23,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-09-30,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-10-07,4,ALL_BASELINE,1,pathrep_to_treatmdt
2024-10-21,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-10-28,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-11-04,2,ALL_BASELINE,1,pathrep_to_treatmdt
2024-11-11,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-11-18,5,ALL_BASELINE,1,pathrep_to_treatmdt
2024-11-25,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-12-02,4,ALL_BASELINE,1,pathrep_to_treatmdt
2024-12-23,6,ALL_BASELINE,1,pathrep_to_treatmdt
2024-12-30,1,ALL_BASELINE,1,pathrep_to_treatmdt
2024-03-11,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-03-18,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-03-25,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-04-01,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-04-08,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-04-15,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-04-22,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-04-29,3,ALL_BASELINE,1,treatmdt_to_outpat
2024-05-06,3,ALL_BASELINE,1,treatmdt_to_outpat
2024-05-13,3,ALL_BASELINE,1,treatmdt_to_outpat
2024-05-20,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-05-27,7,ALL_BASELINE,1,treatmdt_to_outpat
2024-06-10,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-06-17,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-06-24,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-07-01,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-07-08,3,ALL_BASELINE,1,treatmdt_to_outpat
2024-07-22,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-07-29,4,ALL_BASELINE,1,treatmdt_to_outpat
2024-08-05,5,ALL_BASELINE,1,treatmdt_to_outpat
2024-08-12,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-08-19,5,ALL_BASELINE,1,treatmdt_to_outpat
2024-08-26,4,ALL_BASELINE,1,treatmdt_to_outpat
2024-09-02,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-09-09,6,ALL_BASELINE,1,treatmdt_to_outpat
2024-09-16,3,ALL_BASELINE,1,treatmdt_to_outpat
2024-09-23,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-09-30,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-10-07,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-10-14,4,ALL_BASELINE,1,treatmdt_to_outpat
2024-10-21,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-10-28,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-11-04,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-11-11,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-11-18,2,ALL_BASELINE,1,treatmdt_to_outpat
2024-11-25,4,ALL_BASELINE,1,treatmdt_to_outpat
2024-12-02,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-12-09,4,ALL_BASELINE,1,treatmdt_to_outpat
2024-12-16,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-12-30,1,ALL_BASELINE,1,treatmdt_to_outpat
2024-01-01,2,OBS_MIX,1,ref_to_mri
2024-01-08,7,OBS_MIX,1,ref_to_mri
2024-01-15,6,OBS_MIX,1,ref_to_mri
2024-01-22,6,OBS_MIX,1,ref_to_mri
2024-01-29,5,OBS_MIX,1,ref_to_mri
2024-02-05,8,OBS_MIX,1,ref_to_mri
2024-02-12,6,OBS_MIX,1,ref_to_mri
2024-02-19,8,OBS_MIX,1,ref_to_mri
2024-02-26,5,OBS_MIX,1,ref_to_mri
2024-03-04,7,OBS_MIX,1,ref_to_mri
2024-03-11,2,OBS_MIX,1,ref_to_mri
2024-03-18,8,OBS_MIX,1,ref_to_mri
2024-04-01,8,OBS_MIX,1,ref_to_mri
2024-04-08,8,OBS_MIX,1,ref_to_mri
2024-04-15,7,OBS_MIX,1,ref_to_mri
2024-04-22,6,OBS_MIX,1,ref_to_mri
2024-04-29,3,OBS_MIX,1,ref_to_mri
2024-05-06,6,OBS_MIX,1,ref_to_mri
2024-05-13,6,OBS_MIX,1,ref_to_mri
2024-05-20,6,OBS_MIX,1,ref_to_mri
2024-05-27,3,OBS_MIX,1,ref_to_mri
2024-06-03,7,OBS_MIX,1,ref_to_mri
2024-06-10,2,OBS_MIX,1,ref_to_mri
2024-06-17,4,OBS_MIX,1,ref_to_mri
2024-06-24,2,OBS_MIX,1,ref_to_mri
2024-07-01,4,OBS_MIX,1,ref_to_mri
2024-07-08,7,OBS_MIX,1,ref_to_mri
2024-07-15,7,OBS_MIX,1,ref_to_mri
2024-07-22,3,OBS_MIX,1,ref_to_mri
2024-07-29,7,OBS_MIX,1,ref_to_mri
2024-08-05,2,OBS_MIX,1,ref_to_mri
2024-08-12,2,OBS_MIX,1,ref_to_mri
2024-08-19,7,OBS_MIX,1,ref_to_mri
2024-08-26,3,OBS_MIX,1,ref_to_mri
2024-09-02,4,OBS_MIX,1,ref_to_mri
2024-09-09,8,OBS_MIX,1,ref_to_mri
2024-09-16,9,OBS_MIX,1,ref_to_mri
2024-09-23,4,OBS_MIX,1,ref_to_mri
2024-09-30,6,OBS_MIX,1,ref_to_mri
2024-10-07,4,OBS_MIX,1,ref_to_mri
2024-10-14,6,OBS_MIX,1,ref_to_mri
2024-10-21,4,OBS_MIX,1,ref_to_mri
2024-10-28,3,OBS_MIX,1,ref_to_mri
2024-11-04,6,OBS_MIX,1,ref_to_mri
2024-11-11,3,OBS_MIX,1,ref_to_mri
2024-11-18,12,OBS_MIX,1,ref_to_mri
2024-11-25,3,OBS_MIX,1,ref_to_mri
2024-12-02,8,OBS_MIX,1,ref_to_mri
2024-12-09,1,OBS_MIX,1,ref_to_mri
2024-12-16,5,OBS_MIX,1,ref_to_mri
2024-12-23,5,OBS_MIX,1,ref_to_mri
2024-12-30,7,OBS_MIX,1,ref_to_mri
2024-01-08,1,OBS_MIX,1,mri_to_report
2024-01-15,2,OBS_MIX,1,mri_to_report
2024-01-22,5,OBS_MIX,1,mri_to_report
2024-01-29,5,OBS_MIX,1,mri_to_report
2024-02-05,8,OBS_MIX,1,mri_to_report
2024-02-12,3,OBS_MIX,1,mri_to_report
2024-02-19,7,OBS_MIX,1,mri_to_report
2024-02-26,7,OBS_MIX,1,mri_to_report
2024-03-04,6,OBS_MIX,1,mri_to_report
2024-03-11,3,OBS_MIX,1,mri_to_report
2024-03-18,6,OBS_MIX,1,mri_to_report
2024-03-25,7,OBS_MIX,1,mri_to_report
2024-04-01,6,OBS_MIX,1,mri_to_report
2024-04-08,5,OBS_MIX,1,mri_to_report
2024-04-15,5,OBS_MIX,1,mri_to_report
2024-04-22,4,OBS_MIX,1,mri_to_report
2024-04-29,3,OBS_MIX,1,mri_to_report
2024-05-06,6,OBS_MIX,1,mri_to_report
2024-05-13,4,OBS_MIX,1,mri_to_report
2024-05-20,7,OBS_MIX,1,mri_to_report
2024-05-27,5,OBS_MIX,1,mri_to_report
2024-06-03,10,OBS_MIX,1,mri_to_report
2024-06-10,3,OBS_MIX,1,mri_to_report
2024-06-17,7,OBS_MIX,1,mri_to_report
2024-06-24,5,OBS_MIX,1,mri_to_report
2024-07-01,5,OBS_MIX,1,mri_to_report
2024-07-08,3,OBS_MIX,1,mri_to_report
2024-07-15,6,OBS_MIX,1,mri_to_report
2024-07-22,6,OBS_MIX,1,mri_to_report
2024-07-29,7,OBS_MIX,1,mri_to_report
2024-08-05,2,OBS_MIX,1,mri_to_report
2024-08-12,3,OBS_MIX,1,mri_to_report
2024-08-19,5,OBS_MIX,1,mri_to_report
2024-08-26,4,OBS_MIX,1,mri_to_report
2024-09-02,2,OBS_MIX,1,mri_to_report
2024-09-09,5,OBS_MIX,1,mri_to_report
2024-09-16,7,OBS_MIX,1,mri_to_report
2024-09-23,5,OBS_MIX,1,mri_to_report
2024-09-30,3,OBS_MIX,1,mri_to_report
2024-10-07,10,OBS_MIX,1,mri_to_report
2024-10-14,6,OBS_MIX,1,mri_to_report
2024-10-21,5,OBS_MIX,1,mri_to_report
2024-10-28,5,OBS_MIX,1,mri_to_report
2024-11-04,5,OBS_MIX,1,mri_to_report
2024-11-11,5,OBS_MIX,1,mri_to_report
2024-11-18,6,OBS_MIX,1,mri_to_report
2024-11-25,2,OBS_MIX,1,mri_to_report
2024-12-02,5,OBS_MIX,1,mri_to_report
2024-12-09,6,OBS_MIX,1,mri_to_report
2024-12-16,6,OBS_MIX,1,mri_to_report
2024-12-23,5,OBS_MIX,1,mri_to_report
2024-12-30,5,OBS_MIX,1,mri_to_report
2024-01-08,1,OBS_MIX,1,report_to_biopmdt
2024-01-15,2,OBS_MIX,1,report_to_biopmdt
2024-01-22,2,OBS_MIX,1,report_to_biopmdt
2024-01-29,6,OBS_MIX,1,report_to_biopmdt
2024-02-05,6,OBS_MIX,1,report_to_biopmdt
2024-02-12,5,OBS_MIX,1,report_to_biopmdt
2024-02-19,6,OBS_MIX,1,report_to_biopmdt
2024-02-26,4,OBS_MIX,1,report_to_biopmdt
2024-03-04,8,OBS_MIX,1,report_to_biopmdt
2024-03-11,7,OBS_MIX,1,report_to_biopmdt
2024-03-18,3,OBS_MIX,1,report_to_biopmdt
2024-03-25,7,OBS_MIX,1,report_to_biopmdt
2024-04-01,6,OBS_MIX,1,report_to_biopmdt
2024-04-08,7,OBS_MIX,1,report_to_biopmdt
2024-04-15,5,OBS_MIX,1,report_to_biopmdt
2024-04-22,3,OBS_MIX,1,report_to_biopmdt
2024-04-29,5,OBS_MIX,1,report_to_biopmdt
2024-05-06,3,OBS_MIX,1,report_to_biopmdt
2024-05-13,5,OBS_MIX,1,report_to_biopmdt
2024-05-20,7,OBS_MIX,1,report_to_biopmdt
2024-05-27,4,OBS_MIX,1,report_to_biopmdt
2024-06-03,7,OBS_MIX,1,report_to_biopmdt
2024-06-10,8,OBS_MIX,1,report_to_biopmdt
2024-06-17,4,OBS_MIX,1,report_to_biopmdt
2024-06-24,8,OBS_MIX,1,report_to_biopmdt
2024-07-01,4,OBS_MIX,1,report_to_biopmdt
2024-07-08,4,OBS_MIX,1,report_to_biopmdt
2024-07-15,5,OBS_MIX,1,report_to_biopmdt
2024-07-22,5,OBS_MIX,1,report_to_biopmdt
2024-07-29,5,OBS_MIX,1,report_to_biopmdt
2024-08-05,5,OBS_MIX,1,report_to_biopmdt
2024-08-12,2,OBS_MIX,1,report_to_biopmdt
2024-08-19,4,OBS_MIX,1,report_to_biopmdt
2024-08-26,7,OBS_MIX,1,report_to_biopmdt
2024-09-09,6,OBS_MIX,1,report_to_biopmdt
2024-09-16,6,OBS_MIX,1,report_to_biopmdt
2024-09-23,5,OBS_MIX,1,report_to_biopmdt
2024-09-30,5,OBS_MIX,1,report_to_biopmdt
2024-10-07,5,OBS_MIX,1,report_to_biopmdt
2024-10-14,6,OBS_MIX,1,report_to_biopmdt
2024-10-21,6,OBS_MIX,1,report_to_biopmdt
